date,canteen,product_id,unit_sold,total_sales,weather,season,academic_calendar,time_of_sale,product_name,price,cost
1/27/2023,E,3899,2,246,Snowy,Winter,Holiday,Evening,Sushi Rolls (Veg),123,32
1/27/2023,A,3900,11,519,Snowy,Winter,Holiday,Afternoon,Caesar Salad,90,70
1/27/2023,D,3901,13,1276,Snowy,Winter,Holiday,Morning,"Dosa (Plain, Masala)",98,82
1/27/2023,E,3902,15,1626,Snowy,Winter,Holiday,Morning,Quesadillas,108,49
1/28/2023,A,3903,18,2258,Rainy,Winter,Fall,Afternoon,Grilled Vegetable Sandwich,125,72
1/28/2023,B,3904,5,442,Rainy,Winter,Fall,Morning,Vada Pav,88,11
1/28/2023,E,3905,20,524,Rainy,Winter,Fall,Evening,Pad Thai,71,51
1/28/2023,C,3906,7,325,Rainy,Winter,Fall,Morning,"Soda (Cola, Lemon)",46,43
1/28/2023,E,3907,5,144,Rainy,Winter,Fall,Afternoon,Onion Rings,29,14
1/28/2023,E,3908,10,526,Rainy,Winter,Fall,Afternoon,Thai Green Curry,53,44
1/28/2023,E,3909,7,502,Rainy,Winter,Fall,Evening,Aloo Gobi,72,33
1/28/2023,C,3910,19,1734,Rainy,Winter,Fall,Afternoon,Biryani (Veg/Non-Veg),91,72
1/28/2023,B,3911,8,882,Rainy,Winter,Fall,Evening,Pesarattu,110,90
1/28/2023,D,3912,17,2355,Rainy,Winter,Fall,Afternoon,Brown Rice Bowl,139,14
1/28/2023,B,3913,9,425,Rainy,Winter,Fall,Morning,Caesar Salad,90,70
1/28/2023,D,3914,2,170,Rainy,Winter,Fall,Evening,Pizza (Veg/Non-Veg),85,41
1/29/2023,A,3915,12,1067,Windy,Winter,Summer,Afternoon,Lemonade,89,7
1/29/2023,E,3916,17,2314,Windy,Winter,Summer,Evening,Coconut Water,136,64
1/29/2023,D,3917,9,342,Windy,Winter,Summer,Afternoon,Fried Rice (Veg/Non-Veg),38,21
1/29/2023,C,3918,20,1984,Windy,Winter,Summer,Evening,Noodles (Chowmein),99,85
1/29/2023,C,3919,15,1316,Windy,Winter,Summer,Evening,Chai (Tea),111,91
1/29/2023,E,3920,11,1086,Windy,Winter,Summer,Evening,Chole Bhature,99,16
1/30/2023,E,3921,1,111,Sunny,Winter,Holiday,Morning,Dahi Puri,111,91
1/30/2023,A,3922,16,1328,Sunny,Winter,Holiday,Evening,Oats Pancakes,83,74
1/30/2023,D,3923,14,651,Sunny,Winter,Holiday,Afternoon,"Soda (Cola, Lemon)",46,43
1/30/2023,C,3924,5,172,Sunny,Winter,Holiday,Afternoon,Fruit Custard,76,56
1/30/2023,C,3925,0,0,Sunny,Winter,Holiday,Evening,Greek Yogurt with Fruits,52,32
1/30/2023,D,3926,8,864,Sunny,Winter,Holiday,Morning,Dal Makhani,108,58
1/31/2023,D,3927,20,944,Windy,Winter,Winter,Morning,Caesar Salad,90,70
1/31/2023,E,3928,1,96,Windy,Winter,Winter,Evening,Jalebi,96,15
1/31/2023,D,3929,18,684,Windy,Winter,Winter,Evening,Fried Rice (Veg/Non-Veg),38,21
1/31/2023,A,3930,4,356,Windy,Winter,Winter,Afternoon,Lemonade,89,7
1/31/2023,E,3931,13,1770,Windy,Winter,Winter,Evening,Coconut Water,136,64
1/31/2023,E,3932,12,1190,Windy,Winter,Winter,Morning,Noodles (Chowmein),99,85
2/1/2023,E,3933,5,144,Rainy,Winter,Fall,Evening,Onion Rings,29,14
2/1/2023,D,3934,12,1059,Rainy,Winter,Fall,Morning,French Fries,88,71
2/1/2023,B,3935,14,1517,Rainy,Winter,Fall,Morning,Quesadillas,108,49
2/1/2023,A,3936,6,723,Rainy,Winter,Fall,Afternoon,Vegetable Stir Fry,120,95
2/1/2023,A,3937,17,1873,Rainy,Winter,Fall,Evening,Pesarattu,110,90
2/1/2023,E,3938,19,216,Rainy,Winter,Fall,Morning,Dhokla,113,93
2/1/2023,D,3939,13,811,Rainy,Winter,Fall,Afternoon,Milkshake (various flavors),103,83
2/1/2023,C,3940,17,1836,Rainy,Winter,Fall,Evening,Dal Makhani,108,58
2/2/2023,C,3941,8,258,Windy,Winter,Holiday,Afternoon,Ragda Pattice,92,72
2/2/2023,D,3942,11,1422,Windy,Winter,Holiday,Afternoon,Pudding,129,90
2/2/2023,B,3943,19,293,Windy,Winter,Holiday,Morning,Maggi Noodles,49,29
2/2/2023,A,3944,5,190,Windy,Winter,Holiday,Evening,Fried Rice (Veg/Non-Veg),38,21
2/2/2023,C,3945,7,303,Windy,Winter,Holiday,Afternoon,Spaghetti Aglio e Olio,107,87
2/2/2023,E,3946,2,76,Windy,Winter,Holiday,Afternoon,Fried Rice (Veg/Non-Veg),38,21
2/2/2023,A,3947,18,1122,Windy,Winter,Holiday,Morning,Milkshake (various flavors),103,83
2/2/2023,A,3948,0,0,Windy,Winter,Holiday,Afternoon,Onion Rings,29,14
2/2/2023,E,3949,19,1996,Windy,Winter,Holiday,Evening,Burger (Veg/Non-Veg),105,60
2/3/2023,A,3950,5,312,Cloudy,Winter,Exam,Morning,Milkshake (various flavors),103,83
2/3/2023,C,3951,11,290,Cloudy,Winter,Exam,Evening,Sandwiches (various fillings),26,10
2/3/2023,B,3952,18,1986,Cloudy,Winter,Exam,Evening,Rajma Chawal,110,31
2/3/2023,D,3953,10,1285,Cloudy,Winter,Exam,Afternoon,Gulab Jamun,128,79
2/3/2023,C,3954,7,843,Cloudy,Winter,Exam,Morning,Vegetable Stir Fry,120,95
2/3/2023,D,3955,4,149,Cloudy,Winter,Exam,Morning,Greek Salad,37,13
2/3/2023,D,3956,12,1155,Cloudy,Winter,Exam,Morning,Jalebi,96,15
2/3/2023,E,3957,20,2560,Cloudy,Winter,Exam,Evening,Whole Wheat Wraps,128,85
2/4/2023,D,3958,18,2478,Snowy,Winter,Winter,Evening,Pav Bhaji,138,80
2/4/2023,B,3959,18,278,Snowy,Winter,Winter,Evening,Maggi Noodles,49,29
2/4/2023,A,3960,12,895,Snowy,Winter,Winter,Afternoon,Quinoa Salad,75,42
2/4/2023,C,3961,4,255,Snowy,Winter,Winter,Evening,Energy Drinks,64,45
2/4/2023,B,3962,2,220,Snowy,Winter,Winter,Afternoon,Pesarattu,110,90
2/4/2023,D,3963,19,1147,Snowy,Winter,Winter,Afternoon,Bhel Puri,104,84
2/4/2023,C,3964,17,1410,Snowy,Winter,Winter,Morning,Oats Pancakes,83,74
2/5/2023,E,3965,9,893,Windy,Winter,Exam,Evening,Noodles (Chowmein),99,85
2/5/2023,A,3966,17,1442,Windy,Winter,Exam,Evening,Pizza (Veg/Non-Veg),85,41
2/5/2023,A,3967,17,2198,Windy,Winter,Exam,Morning,Pudding,129,90
2/5/2023,C,3968,4,512,Windy,Winter,Exam,Morning,Whole Wheat Wraps,128,85
2/5/2023,C,3969,13,384,Windy,Winter,Exam,Afternoon,Coffee,54,34
2/5/2023,A,3970,2,54,Windy,Winter,Exam,Evening,Dhokla,77,57
2/5/2023,E,3971,19,2094,Windy,Winter,Exam,Morning,Pesarattu,110,90
2/6/2023,C,3972,5,617,Rainy,Winter,Spring,Morning,Vegetable Pulao,123,54
2/6/2023,E,3973,5,450,Rainy,Winter,Spring,Afternoon,Hakka Noodles,90,56
2/6/2023,C,3974,17,802,Rainy,Winter,Spring,Afternoon,Caesar Salad,90,70
2/6/2023,E,3975,16,1147,Rainy,Winter,Spring,Morning,Aloo Gobi,72,33
2/6/2023,A,3976,11,1188,Rainy,Winter,Spring,Evening,Dal Makhani,108,58
2/6/2023,A,3977,15,1338,Rainy,Winter,Spring,Evening,Samosa,89,40
2/7/2023,A,3978,13,1148,Windy,Winter,Winter,Afternoon,Steamed Dumplings,88,59
2/7/2023,D,3979,5,547,Windy,Winter,Winter,Afternoon,Kheer,109,24
2/7/2023,B,3980,16,1968,Windy,Winter,Winter,Afternoon,Sushi Rolls (Veg),123,32
2/7/2023,A,3981,15,500,Windy,Winter,Winter,Morning,Spring Rolls,71,51
2/8/2023,C,3982,9,573,Cloudy,Winter,Summer,Evening,Energy Drinks,64,45
2/8/2023,E,3983,16,755,Cloudy,Winter,Summer,Morning,Caesar Salad,90,70
2/8/2023,A,3984,11,899,Cloudy,Winter,Summer,Evening,Mixed Bean Salad,82,9
2/8/2023,C,3985,5,133,Cloudy,Winter,Summer,Morning,Bhel Puri,113,93
2/8/2023,D,3986,12,223,Cloudy,Winter,Summer,Morning,Falafel Plate,55,35
2/9/2023,D,3987,19,2432,Cloudy,Winter,Winter,Morning,Whole Wheat Wraps,128,85
2/9/2023,E,3988,1,96,Cloudy,Winter,Winter,Evening,Jalebi,96,15
2/9/2023,A,3989,19,1884,Cloudy,Winter,Winter,Afternoon,Noodles (Chowmein),99,85
2/10/2023,B,3990,1,19,Rainy,Winter,Break,Morning,Falafel Plate,55,35
2/10/2023,E,3991,4,365,Rainy,Winter,Break,Afternoon,Biryani (Veg/Non-Veg),91,72
2/10/2023,D,3992,9,464,Rainy,Winter,Break,Morning,Aloo Chaat,52,10
2/10/2023,B,3993,17,1836,Rainy,Winter,Break,Morning,Dal Makhani,108,58
2/10/2023,C,3994,14,402,Rainy,Winter,Break,Afternoon,Onion Rings,29,14
2/10/2023,E,3995,10,264,Rainy,Winter,Break,Evening,Sandwiches (various fillings),26,10
2/11/2023,E,3996,19,1961,Windy,Winter,Break,Evening,Chikki,103,19
2/11/2023,D,3997,6,84,Windy,Winter,Break,Morning,Pav Bhaji,65,45
2/11/2023,B,3998,0,0,Windy,Winter,Break,Afternoon,Aloo Chaat,52,10
2/11/2023,E,3999,9,628,Windy,Winter,Break,Morning,Pasta (various sauces),105,85
2/11/2023,C,4000,7,905,Windy,Winter,Break,Evening,Pudding,129,90
2/11/2023,B,4001,19,1149,Windy,Winter,Break,Morning,Brownies,98,78
2/11/2023,C,4002,19,1678,Windy,Winter,Break,Evening,Steamed Dumplings,88,59
2/12/2023,E,4003,10,518,Rainy,Winter,Holiday,Afternoon,Sooji Halwa,52,20
2/12/2023,A,4004,9,139,Rainy,Winter,Holiday,Evening,Maggi Noodles,49,29
2/12/2023,C,4005,1,61,Rainy,Winter,Holiday,Evening,Wraps and Rolls,61,15
2/12/2023,D,4006,18,1146,Rainy,Winter,Holiday,Morning,Energy Drinks,64,45
2/12/2023,B,4007,11,1204,Rainy,Winter,Holiday,Morning,Kheer,109,24
2/12/2023,D,4008,20,1031,Rainy,Winter,Holiday,Morning,Aloo Chaat,52,10
2/13/2023,A,4009,0,0,Rainy,Winter,Break,Morning,Pav Bhaji,65,45
2/13/2023,A,4010,9,493,Rainy,Winter,Break,Evening,Ice Cream (various flavors),55,35
2/13/2023,B,4011,5,132,Rainy,Winter,Break,Afternoon,Sandwiches (various fillings),26,10
2/14/2023,A,4012,1,103,Sunny,Winter,Holiday,Morning,Chikki,103,19
2/14/2023,D,4013,16,460,Sunny,Winter,Holiday,Evening,Onion Rings,29,14
2/14/2023,C,4014,18,1590,Sunny,Winter,Holiday,Afternoon,Steamed Dumplings,88,59
2/14/2023,A,4015,18,205,Sunny,Winter,Holiday,Evening,Dhokla,113,93
2/14/2023,E,4016,8,100,Sunny,Winter,Holiday,Afternoon,Pani Puri/Golgappa,53,33
2/14/2023,D,4017,10,472,Sunny,Winter,Holiday,Evening,Caesar Salad,90,70
2/14/2023,D,4018,10,889,Sunny,Winter,Holiday,Afternoon,Lemonade,89,7
2/15/2023,C,4019,5,57,Windy,Winter,Exam,Evening,Dhokla,113,93
2/15/2023,B,4020,1,38,Windy,Winter,Exam,Evening,Fried Rice (Veg/Non-Veg),38,21
2/15/2023,B,4021,9,167,Windy,Winter,Exam,Morning,Falafel Plate,55,35
2/15/2023,C,4022,15,697,Windy,Winter,Exam,Morning,"Soda (Cola, Lemon)",46,43
2/15/2023,E,4023,1,11,Windy,Winter,Exam,Afternoon,Dhokla,113,93
2/15/2023,B,4024,10,174,Windy,Winter,Exam,Evening,Greek Yogurt with Fruits,52,32
2/16/2023,C,4025,5,736,Windy,Winter,Holiday,Evening,Fruit Juice (various types),147,76
2/16/2023,D,4026,18,1136,Windy,Winter,Holiday,Afternoon,Burrito Bowl,116,96
2/16/2023,B,4027,16,1328,Windy,Winter,Holiday,Afternoon,Oats Pancakes,83,74
2/16/2023,B,4028,14,1235,Windy,Winter,Holiday,Evening,French Fries,88,71
2/16/2023,E,4029,12,1070,Windy,Winter,Holiday,Evening,Samosa,89,40
2/16/2023,C,4030,17,2091,Windy,Winter,Holiday,Evening,Sushi Rolls (Veg),123,32
2/16/2023,B,4031,14,1722,Windy,Winter,Holiday,Afternoon,Sushi Rolls (Veg),123,32
2/16/2023,C,4032,15,1620,Windy,Winter,Holiday,Evening,Dal Makhani,108,58
2/17/2023,E,4033,10,830,Snowy,Winter,Exam,Morning,Oats Pancakes,83,74
2/17/2023,A,4034,7,207,Snowy,Winter,Exam,Morning,Coffee,54,34
2/17/2023,A,4035,5,551,Snowy,Winter,Exam,Afternoon,Pesarattu,110,90
2/17/2023,C,4036,6,200,Snowy,Winter,Exam,Afternoon,Spring Rolls,71,51
2/17/2023,B,4037,9,622,Snowy,Winter,Exam,Afternoon,Buttermilk (Chaas),104,84
2/17/2023,D,4038,1,47,Snowy,Winter,Exam,Morning,Caesar Salad,90,70
2/17/2023,B,4039,19,2094,Snowy,Winter,Exam,Afternoon,Pesarattu,110,90
2/17/2023,D,4040,5,486,Snowy,Winter,Exam,Morning,Misal Pav,97,81
2/17/2023,E,4041,19,2511,Snowy,Winter,Exam,Morning,Idli,132,72
2/17/2023,C,4042,13,1801,Snowy,Winter,Exam,Afternoon,Brown Rice Bowl,139,14
2/17/2023,A,4043,2,153,Snowy,Winter,Exam,Evening,Quesadillas,76,58
2/17/2023,D,4044,2,121,Snowy,Winter,Exam,Evening,Brownies,98,78
2/17/2023,E,4045,1,37,Snowy,Winter,Exam,Evening,Greek Salad,37,13
2/17/2023,B,4046,14,892,Snowy,Winter,Exam,Afternoon,Energy Drinks,64,45
2/18/2023,D,4047,12,1239,Sunny,Winter,Summer,Afternoon,Chikki,103,19
2/18/2023,D,4048,14,1549,Sunny,Winter,Summer,Afternoon,Lassi (Sweet/Salty),111,77
2/18/2023,B,4049,12,315,Sunny,Winter,Summer,Evening,Pad Thai,71,51
2/18/2023,A,4050,15,1037,Sunny,Winter,Summer,Morning,Buttermilk (Chaas),104,84
2/18/2023,A,4051,0,0,Sunny,Winter,Summer,Afternoon,Caesar Salad,90,70
2/18/2023,A,4052,18,1766,Sunny,Winter,Summer,Evening,"Dosa (Plain, Masala)",98,82
2/18/2023,B,4053,12,1677,Sunny,Winter,Summer,Afternoon,Sev Puri,140,63
2/18/2023,A,4054,20,1974,Sunny,Winter,Summer,Morning,Chole Bhature,99,16
2/19/2023,C,4055,9,883,Sunny,Winter,Holiday,Evening,"Dosa (Plain, Masala)",98,82
2/19/2023,E,4056,8,415,Sunny,Winter,Holiday,Morning,Sooji Halwa,52,20
2/19/2023,C,4057,14,1939,Sunny,Winter,Holiday,Evening,Brown Rice Bowl,139,14
2/19/2023,C,4058,2,196,Sunny,Winter,Holiday,Evening,"Dosa (Plain, Masala)",98,82
2/19/2023,D,4059,9,1225,Sunny,Winter,Holiday,Afternoon,Coconut Water,136,64
2/19/2023,E,4060,5,441,Sunny,Winter,Holiday,Evening,French Fries,88,71
2/19/2023,C,4061,14,1517,Sunny,Winter,Holiday,Evening,Quesadillas,108,49
2/19/2023,B,4062,17,1491,Sunny,Winter,Holiday,Evening,Chai (Tea),111,91
2/19/2023,E,4063,2,138,Sunny,Winter,Holiday,Morning,Buttermilk (Chaas),104,84
2/19/2023,C,4064,11,1514,Sunny,Winter,Holiday,Morning,Pav Bhaji,138,80
2/19/2023,C,4065,6,826,Sunny,Winter,Holiday,Evening,Pav Bhaji,138,80
2/19/2023,A,4066,4,356,Sunny,Winter,Holiday,Morning,Lemonade,89,7
2/20/2023,D,4067,2,178,Cloudy,Winter,Holiday,Morning,Samosa,89,40
2/20/2023,D,4068,9,888,Cloudy,Winter,Holiday,Morning,Chole Bhature,99,16
2/20/2023,C,4069,1,14,Cloudy,Winter,Holiday,Morning,Pav Bhaji,65,45
2/20/2023,D,4070,2,67,Cloudy,Winter,Holiday,Evening,Spring Rolls,71,51
2/20/2023,E,4071,8,553,Cloudy,Winter,Holiday,Morning,Buttermilk (Chaas),104,84
2/20/2023,D,4072,17,876,Cloudy,Winter,Holiday,Morning,Aloo Chaat,52,10
2/20/2023,D,4073,19,1679,Cloudy,Winter,Holiday,Morning,Vada Pav,88,11
2/21/2023,E,4074,12,316,Windy,Winter,Exam,Morning,Sandwiches (various fillings),26,10
2/21/2023,A,4075,5,693,Windy,Winter,Exam,Evening,Brown Rice Bowl,139,14
2/21/2023,E,4076,14,767,Windy,Winter,Exam,Afternoon,Ice Cream (various flavors),55,35
2/21/2023,E,4077,15,2078,Windy,Winter,Exam,Evening,Brown Rice Bowl,139,14
2/21/2023,D,4078,6,838,Windy,Winter,Exam,Afternoon,Sev Puri,140,63
2/21/2023,B,4079,6,776,Windy,Winter,Exam,Evening,Pudding,129,90
2/21/2023,B,4080,6,316,Windy,Winter,Exam,Afternoon,Thai Green Curry,53,44
2/22/2023,D,4081,3,270,Rainy,Winter,Summer,Afternoon,Hakka Noodles,90,56
2/22/2023,C,4082,15,955,Rainy,Winter,Summer,Evening,Aloo Tikki,108,88
2/22/2023,E,4083,15,1316,Rainy,Winter,Summer,Morning,Chai (Tea),111,91
2/22/2023,E,4084,2,170,Rainy,Winter,Summer,Morning,Pizza (Veg/Non-Veg),85,41
2/22/2023,D,4085,2,72,Rainy,Winter,Summer,Morning,Paneer Tikka,110,90
2/22/2023,E,4086,18,836,Rainy,Winter,Summer,Afternoon,"Soda (Cola, Lemon)",46,43
2/22/2023,C,4087,7,774,Rainy,Winter,Summer,Evening,Lassi (Sweet/Salty),111,77
2/22/2023,A,4088,14,480,Rainy,Winter,Summer,Evening,Fruit Custard,76,56
2/22/2023,A,4089,0,0,Rainy,Winter,Summer,Morning,Thai Green Curry,53,44
2/22/2023,B,4090,17,567,Rainy,Winter,Summer,Morning,Spring Rolls,71,51
2/22/2023,E,4091,17,1636,Rainy,Winter,Summer,Morning,Jalebi,96,15
2/22/2023,C,4092,18,933,Rainy,Winter,Summer,Morning,Sooji Halwa,52,20
2/23/2023,C,4093,1,47,Sunny,Winter,Fall,Evening,Caesar Salad,90,70
2/23/2023,D,4094,7,964,Sunny,Winter,Fall,Afternoon,Pav Bhaji,138,80
2/23/2023,C,4095,11,395,Sunny,Winter,Fall,Morning,Paneer Tikka,110,90
2/23/2023,C,4096,2,69,Sunny,Winter,Fall,Morning,Fruit Custard,76,56
2/23/2023,E,4097,3,265,Sunny,Winter,Fall,Evening,Steamed Dumplings,88,59
2/23/2023,A,4098,13,1566,Sunny,Winter,Fall,Evening,Vegetable Stir Fry,120,95
2/23/2023,D,4099,13,241,Sunny,Winter,Fall,Afternoon,Falafel Plate,55,35
2/23/2023,D,4100,0,0,Sunny,Winter,Fall,Afternoon,Rajma Chawal,110,31
2/23/2023,A,4101,14,216,Sunny,Winter,Fall,Afternoon,Maggi Noodles,49,29
2/24/2023,B,4102,1,33,Rainy,Winter,Exam,Morning,Rasgulla,109,89
2/24/2023,B,4103,16,1927,Rainy,Winter,Exam,Evening,Vegetable Stir Fry,120,95
2/24/2023,E,4104,13,1276,Rainy,Winter,Exam,Afternoon,"Dosa (Plain, Masala)",98,82
2/24/2023,C,4105,14,1278,Rainy,Winter,Exam,Afternoon,Biryani (Veg/Non-Veg),91,72
2/24/2023,E,4106,15,935,Rainy,Winter,Exam,Afternoon,Milkshake (various flavors),103,83
2/25/2023,E,4107,16,1728,Sunny,Winter,Holiday,Evening,Dal Makhani,108,58
2/25/2023,B,4108,5,93,Sunny,Winter,Holiday,Afternoon,Falafel Plate,55,35
2/25/2023,A,4109,6,177,Sunny,Winter,Holiday,Afternoon,Coffee,54,34
2/25/2023,B,4110,11,1086,Sunny,Winter,Holiday,Morning,Chole Bhature,99,16
2/25/2023,A,4111,19,1676,Sunny,Winter,Holiday,Morning,French Fries,88,71
2/25/2023,D,4112,7,266,Sunny,Winter,Holiday,Afternoon,Fried Rice (Veg/Non-Veg),38,21
2/25/2023,C,4113,17,1082,Sunny,Winter,Holiday,Morning,Aloo Tikki,108,88
2/26/2023,B,4114,19,1362,Cloudy,Winter,Break,Morning,Aloo Gobi,72,33
2/27/2023,A,4115,8,553,Sunny,Winter,Exam,Evening,Buttermilk (Chaas),104,84
2/27/2023,D,4116,9,309,Sunny,Winter,Exam,Morning,Fruit Custard,76,56
2/27/2023,A,4117,9,992,Sunny,Winter,Exam,Evening,Pesarattu,110,90
2/27/2023,B,4118,13,1442,Sunny,Winter,Exam,Evening,Dahi Puri,111,91
2/27/2023,B,4119,1,138,Sunny,Winter,Exam,Afternoon,Pav Bhaji,138,80
2/27/2023,E,4120,8,266,Sunny,Winter,Exam,Evening,Rasgulla,109,89
2/28/2023,E,4121,18,1590,Snowy,Winter,Holiday,Morning,Vada Pav,88,11
2/28/2023,A,4122,10,1255,Snowy,Winter,Holiday,Evening,Grilled Vegetable Sandwich,125,72
2/28/2023,B,4123,15,935,Snowy,Winter,Holiday,Evening,Milkshake (various flavors),103,83
2/28/2023,C,4124,9,972,Snowy,Winter,Holiday,Afternoon,Dal Makhani,108,58
2/28/2023,C,4125,7,878,Snowy,Winter,Holiday,Morning,Grilled Vegetable Sandwich,125,72
2/28/2023,C,4126,14,402,Snowy,Winter,Holiday,Evening,Onion Rings,29,14
2/28/2023,A,4127,16,1540,Snowy,Winter,Holiday,Morning,Jalebi,96,15
2/28/2023,A,4128,12,400,Snowy,Winter,Holiday,Evening,Spring Rolls,71,51
2/28/2023,D,4129,12,1067,Snowy,Winter,Holiday,Evening,Lemonade,89,7
3/1/2023,B,4130,5,259,Rainy,Summer,Spring,Morning,Sooji Halwa,52,20
3/1/2023,B,4131,2,58,Rainy,Summer,Spring,Afternoon,Pakora (Bhaji),29,8
3/1/2023,D,4132,9,259,Rainy,Summer,Spring,Afternoon,Onion Rings,29,14
3/1/2023,D,4133,17,239,Rainy,Summer,Spring,Morning,Pav Bhaji,65,45
3/1/2023,B,4134,5,131,Rainy,Summer,Spring,Morning,Pad Thai,71,51
3/1/2023,C,4135,15,558,Rainy,Summer,Spring,Evening,Greek Salad,37,13
3/1/2023,B,4136,15,539,Rainy,Summer,Spring,Morning,Paneer Tikka,110,90
3/1/2023,A,4137,12,1322,Rainy,Summer,Spring,Morning,Pesarattu,110,90
3/1/2023,A,4138,15,1316,Rainy,Summer,Spring,Afternoon,Chai (Tea),111,91
3/2/2023,E,4139,0,0,Sunny,Summer,Winter,Evening,Dhokla,77,57
3/2/2023,C,4140,0,0,Sunny,Summer,Winter,Afternoon,Dahi Puri,111,91
3/2/2023,D,4141,2,67,Sunny,Summer,Winter,Morning,Rasgulla,109,89
3/2/2023,B,4142,2,198,Sunny,Summer,Winter,Morning,Noodles (Chowmein),99,85
3/2/2023,E,4143,11,170,Sunny,Summer,Winter,Evening,Maggi Noodles,49,29
3/2/2023,B,4144,2,153,Sunny,Summer,Winter,Afternoon,Quesadillas,76,58
3/2/2023,C,4145,14,1278,Sunny,Summer,Winter,Afternoon,Biryani (Veg/Non-Veg),91,72
3/2/2023,D,4146,11,782,Sunny,Summer,Winter,Morning,Nachos,101,81
3/3/2023,D,4147,6,548,Snowy,Summer,Fall,Morning,Biryani (Veg/Non-Veg),91,72
3/3/2023,C,4148,17,876,Snowy,Summer,Fall,Evening,Aloo Chaat,52,10
3/3/2023,B,4149,15,231,Snowy,Summer,Fall,Evening,Maggi Noodles,49,29
3/3/2023,B,4150,13,1148,Snowy,Summer,Fall,Afternoon,Steamed Dumplings,88,59
3/3/2023,D,4151,9,686,Snowy,Summer,Fall,Afternoon,Quesadillas,76,58
3/3/2023,C,4152,6,105,Snowy,Summer,Fall,Afternoon,Greek Yogurt with Fruits,52,32
3/3/2023,D,4153,6,382,Snowy,Summer,Fall,Afternoon,Energy Drinks,64,45
3/3/2023,E,4154,15,1850,Snowy,Summer,Fall,Morning,Vegetable Pulao,123,54
3/3/2023,C,4155,14,1549,Snowy,Summer,Fall,Morning,Lassi (Sweet/Salty),111,77
3/3/2023,B,4156,13,484,Snowy,Summer,Fall,Afternoon,Greek Salad,37,13
3/3/2023,D,4157,2,206,Snowy,Summer,Fall,Afternoon,Chikki,103,19
3/4/2023,C,4158,7,368,Sunny,Summer,Fall,Evening,Thai Green Curry,53,44
3/4/2023,A,4159,4,210,Sunny,Summer,Fall,Evening,Thai Green Curry,53,44
3/4/2023,B,4160,4,332,Sunny,Summer,Fall,Evening,Oats Pancakes,83,74
3/4/2023,D,4161,7,488,Sunny,Summer,Fall,Morning,Pasta (various sauces),105,85
3/4/2023,D,4162,15,708,Sunny,Summer,Fall,Morning,Caesar Salad,90,70
3/4/2023,E,4163,4,544,Sunny,Summer,Fall,Afternoon,Coconut Water,136,64
3/4/2023,E,4164,5,627,Sunny,Summer,Fall,Evening,Grilled Vegetable Sandwich,125,72
3/5/2023,A,4165,1,53,Sunny,Summer,Exam,Afternoon,Thai Green Curry,53,44
3/5/2023,D,4166,5,312,Sunny,Summer,Exam,Morning,Milkshake (various flavors),103,83
3/5/2023,B,4167,3,164,Sunny,Summer,Exam,Afternoon,Ice Cream (various flavors),55,35
3/5/2023,C,4168,5,263,Sunny,Summer,Exam,Evening,Thai Green Curry,53,44
3/5/2023,E,4169,2,279,Sunny,Summer,Exam,Evening,Sev Puri,140,63
3/5/2023,D,4170,10,848,Sunny,Summer,Exam,Afternoon,Pizza (Veg/Non-Veg),85,41
3/5/2023,C,4171,14,1162,Sunny,Summer,Exam,Morning,Oats Pancakes,83,74
3/6/2023,E,4172,11,1357,Rainy,Summer,Winter,Morning,Vegetable Pulao,123,54
3/6/2023,D,4173,4,249,Rainy,Summer,Winter,Morning,Milkshake (various flavors),103,83
3/6/2023,D,4174,14,402,Rainy,Summer,Winter,Morning,Onion Rings,29,14
3/6/2023,E,4175,12,996,Rainy,Summer,Winter,Afternoon,Oats Pancakes,83,74
3/6/2023,D,4176,1,70,Rainy,Summer,Winter,Morning,Pasta (various sauces),105,85
3/6/2023,D,4177,15,1272,Rainy,Summer,Winter,Evening,Pizza (Veg/Non-Veg),85,41
3/6/2023,E,4178,12,1466,Rainy,Summer,Winter,Afternoon,Avocado Toast,122,65
3/6/2023,E,4179,20,527,Rainy,Summer,Winter,Evening,Sandwiches (various fillings),26,10
3/6/2023,D,4180,14,414,Rainy,Summer,Winter,Afternoon,Coffee,54,34
3/6/2023,E,4181,16,824,Rainy,Summer,Winter,Morning,Aloo Chaat,52,10
3/6/2023,D,4182,7,191,Rainy,Summer,Winter,Evening,Dhokla,77,57
3/6/2023,C,4183,19,613,Rainy,Summer,Winter,Evening,Ragda Pattice,92,72
3/6/2023,A,4184,20,1210,Rainy,Summer,Winter,Evening,Brownies,98,78
3/6/2023,C,4185,3,296,Rainy,Summer,Winter,Evening,Chole Bhature,99,16
3/7/2023,C,4186,16,419,Cloudy,Summer,Fall,Evening,Pad Thai,71,51
3/7/2023,C,4187,7,384,Cloudy,Summer,Fall,Afternoon,Ice Cream (various flavors),55,35
3/7/2023,C,4188,0,0,Cloudy,Summer,Fall,Afternoon,Pani Puri,65,45
3/7/2023,A,4189,16,2236,Cloudy,Summer,Fall,Morning,Sev Puri,140,63
3/7/2023,A,4190,12,1446,Cloudy,Summer,Fall,Morning,Vegetable Stir Fry,120,95
3/7/2023,B,4191,11,700,Cloudy,Summer,Fall,Afternoon,Energy Drinks,64,45
3/8/2023,E,4192,18,2327,Sunny,Summer,Holiday,Evening,Pudding,129,90
